seq,book,c,net,mape,rmse
6000.0,8.333333333333333E-5,1.0,3500.0,39.58494072158971,405038.2789745055
6000.0,8.333333333333333E-5,1.0,4000.0,39.602566924107165,405042.2740911816
6000.0,8.333333333333333E-5,1.0,4500.0,39.62045926367222,405046.35349361924
6000.0,8.333333333333333E-5,1.0,5000.0,39.63886003519412,405050.51717927156
6000.0,8.333333333333333E-5,1.0,5500.0,39.65749618219806,405054.76514553966
6000.0,8.333333333333333E-5,1.0,6000.0,39.67629344115548,405059.0973897719
6000.0,8.333333333333333E-5,1.0,6500.0,39.69523653303273,405063.51390926394
6000.0,8.333333333333333E-5,1.0,7000.0,39.71430562174228,405068.0147012595
6000.0,8.333333333333333E-5,1.0,7500.0,39.73351011783593,405072.5997629493
6000.0,8.333333333333333E-5,1.0,8000.0,39.75271461392955,405077.26909147174
6000.0,8.333333333333333E-5,1.0,8500.0,39.771919110023184,405082.022683913
6000.0,8.333333333333333E-5,1.0,9000.0,39.79112360611682,405086.8605373065
6000.0,8.333333333333333E-5,1.0,9500.0,39.81032810221047,405091.7826486334
6000.0,8.333333333333333E-5,1.0,10000.0,39.82953259830409,405096.7890148225
6000.0,8.333333333333333E-5,2.0,0.0,12.90610336543761,266647.53963842517
6000.0,8.333333333333333E-5,2.0,500.0,12.912444944350458,266668.9157854024
6000.0,8.333333333333333E-5,2.0,1000.0,12.92600627709145,266690.7971707695
6000.0,8.333333333333333E-5,2.0,1500.0,12.950402805832205,266713.18367017584
6000.0,8.333333333333333E-5,2.0,2000.0,12.982994473773447,266736.0751564426
6000.0,8.333333333333333E-5,2.0,2500.0,13.02247217652405,266759.4714995661
6000.0,8.333333333333333E-5,2.0,3000.0,13.066116154893018,266783.3725667217
6000.0,8.333333333333333E-5,2.0,3500.0,13.110709932224225,266807.7782222673
6000.0,8.333333333333333E-5,2.0,4000.0,13.155799575295346,266832.6883277476
6000.0,8.333333333333333E-5,2.0,4500.0,13.201155355414071,266858.1027418977
6000.0,8.333333333333333E-5,2.0,5000.0,13.247019567489671,266884.0213206468
6000.0,8.333333333333333E-5,2.0,5500.0,13.293119155047279,266910.44391712314
6000.0,8.333333333333333E-5,2.0,6000.0,13.339379854558391,266937.37038165703
6000.0,8.333333333333333E-5,2.0,6500.0,13.385786386989311,266964.80056178593
6000.0,8.333333333333333E-5,2.0,7000.0,13.43231891625254,266992.73430225824
6000.0,8.333333333333333E-5,2.0,7500.0,13.478986852899864,267021.17144503817
6000.0,8.333333333333333E-5,2.0,8000.0,13.52565478954717,267050.1118293093
6000.0,8.333333333333333E-5,2.0,8500.0,13.572322726194498,267079.55529147986
6000.0,8.333333333333333E-5,2.0,9000.0,13.618990662841814,267109.5016651873
6000.0,8.333333333333333E-5,2.0,9500.0,13.665658599489133,267139.95078130247
6000.0,8.333333333333333E-5,2.0,10000.0,13.712326536136457,267170.90246793476
6000.0,8.333333333333333E-5,3.0,0.0,5.552515145643904,205765.2185783152
6000.0,8.333333333333333E-5,3.0,500.0,5.532225154073582,205769.7427363455
6000.0,8.333333333333333E-5,3.0,1000.0,5.516501111275206,205775.07366853996
6000.0,8.333333333333333E-5,3.0,1500.0,5.514428272180159,205781.21131219785
6000.0,8.333333333333333E-5,3.0,2000.0,5.5383243814758005,205788.15559513867
6000.0,8.333333333333333E-5,3.0,2500.0,5.577206452517471,205795.90643570584
6000.0,8.333333333333333E-5,3.0,3000.0,5.621578498945085,205804.46374277165
6000.0,8.333333333333333E-5,3.0,3500.0,5.669022561868975,205813.82741574236
6000.0,8.333333333333333E-5,3.0,4000.0,5.719026074198289,205823.99734456462
6000.0,8.333333333333333E-5,3.0,4500.0,5.770184783605278,205834.97340973158
6000.0,8.333333333333333E-5,3.0,5000.0,5.822187113808448,205846.7554822899
6000.0,8.333333333333333E-5,3.0,5500.0,5.874747018903069,205859.34342384775
6000.0,8.333333333333333E-5,3.0,6000.0,5.927775030412874,205872.7370865817
6000.0,8.333333333333333E-5,3.0,6500.0,5.981084879920968,205886.93631324725
6000.0,8.333333333333333E-5,3.0,7000.0,6.034520726261365,205901.94093718668
6000.0,8.333333333333333E-5,3.0,7500.0,6.088091979985863,205917.75078233887
6000.0,8.333333333333333E-5,3.0,8000.0,6.141663233710358,205934.36566325047
6000.0,8.333333333333333E-5,3.0,8500.0,6.195234487434847,205951.785385086
6000.0,8.333333333333333E-5,3.0,9000.0,6.248806450886192,205970.00974363927
6000.0,8.333333333333333E-5,3.0,9500.0,6.3023832881361335,205989.0385253457
6000.0,8.333333333333333E-5,3.0,10000.0,6.355960125386082,206008.87150729474
6000.0,8.333333333333333E-5,4.0,0.0,3.9078421107749177,186182.11663431485
6000.0,8.333333333333333E-5,4.0,500.0,3.873620833994119,186174.5387154632
6000.0,8.333333333333333E-5,4.0,1000.0,3.842082364556659,186167.9084014585
6000.0,8.333333333333333E-5,4.0,1500.0,3.8167935211833366,186162.2257935499
6000.0,8.333333333333333E-5,4.0,2000.0,3.8144317900076405,186157.4909785259
6000.0,8.333333333333333E-5,4.0,2500.0,3.8399774730462237,186153.70402870767
6000.0,8.333333333333333E-5,4.0,3000.0,3.877339260777327,186150.8650019438
6000.0,8.333333333333333E-5,4.0,3500.0,3.9213187501021496,186148.97394160577
6000.0,8.333333333333333E-5,4.0,4000.0,3.9680730348696485,186148.0308765843
6000.0,8.333333333333333E-5,4.0,4500.0,4.017329393394686,186148.03582128775
6000.0,8.333333333333333E-5,4.0,5000.0,4.0679502790132505,186148.98877564055
6000.0,8.333333333333333E-5,4.0,5500.0,4.119549702318133,186150.88972508325
6000.0,8.333333333333333E-5,4.0,6000.0,4.172208053987874,186153.73864057404
6000.0,8.333333333333333E-5,4.0,6500.0,4.225354698100822,186157.53547859043
6000.0,8.333333333333333E-5,4.0,7000.0,4.278884978011305,186162.28018113304
6000.0,8.333333333333333E-5,4.0,7500.0,4.332696617247847,186167.97267572943
6000.0,8.333333333333333E-5,4.0,8000.0,4.386653042688127,186174.61263880346
6000.0,8.333333333333333E-5,4.0,8500.0,4.440650267010872,186182.19807016017
6000.0,8.333333333333333E-5,4.0,9000.0,4.494732192717943,186190.7284417621
6000.0,8.333333333333333E-5,4.0,9500.0,4.548922543383234,186200.2036237381
6000.0,8.333333333333333E-5,4.0,10000.0,4.603334592969365,186210.6234718603
6000.0,8.333333333333333E-5,5.0,0.0,3.0353332846782664,173157.00341535118
6000.0,8.333333333333333E-5,5.0,500.0,2.9947823160993816,173138.247204347
6000.0,8.333333333333333E-5,5.0,1000.0,2.956378930909282,173120.54119768375
6000.0,8.333333333333333E-5,5.0,1500.0,2.923101975557514,173103.88571762314
6000.0,8.333333333333333E-5,5.0,2000.0,2.9016589244633866,173088.28106742725
6000.0,8.333333333333333E-5,5.0,2500.0,2.912205065402935,173073.72753133028
6000.0,8.333333333333333E-5,5.0,3000.0,2.941479997179369,173060.22537451333
6000.0,8.333333333333333E-5,5.0,3500.0,2.980338684803246,173047.77484307977
6000.0,8.333333333333333E-5,5.0,4000.0,3.024776586106633,173036.3761640333
6000.0,8.333333333333333E-5,5.0,4500.0,3.071907761713385,173026.02954525696
6000.0,8.333333333333333E-5,5.0,5000.0,3.121369214141035,173016.73517549448
6000.0,8.333333333333333E-5,5.0,5500.0,3.1718160613865343,173008.49322433255
6000.0,8.333333333333333E-5,5.0,6000.0,3.2231451762671366,173001.30384218603
6000.0,8.333333333333333E-5,5.0,6500.0,3.275568068008262,172995.16716028377
6000.0,8.333333333333333E-5,5.0,7000.0,3.328877819056496,172990.0832906569
6000.0,8.333333333333333E-5,5.0,7500.0,3.3827492894961884,172986.0523261283
6000.0,8.333333333333333E-5,5.0,8000.0,3.436701187983727,172983.07434030445
6000.0,8.333333333333333E-5,5.0,8500.0,3.4909430673177244,172981.1493875685
6000.0,8.333333333333333E-5,5.0,9000.0,3.5454658613476733,172980.27750307554
6000.0,8.333333333333333E-5,5.0,9500.0,3.6000535352419374,172980.45870274905
6000.0,8.333333333333333E-5,5.0,10000.0,3.6547313330582405,172981.6929832796
6000.0,8.333333333333333E-5,6.0,0.0,2.685465679078779,167682.99328079645
6000.0,8.333333333333333E-5,6.0,500.0,2.6411899516434842,167655.66451507062
6000.0,8.333333333333333E-5,6.0,1000.0,2.5985255850024354,167629.4406388112
6000.0,8.333333333333333E-5,6.0,1500.0,2.5602538026282904,167604.32217064136
6000.0,8.333333333333333E-5,6.0,2000.0,2.5313016862150617,167580.30960762678
6000.0,8.333333333333333E-5,6.0,2500.0,2.527859340314139,167557.40342522765
6000.0,8.333333333333333E-5,6.0,3000.0,2.5485857825030105,167535.60407725128
6000.0,8.333333333333333E-5,6.0,3500.0,2.58277479358293,167514.91199580714
6000.0,8.333333333333333E-5,6.0,4000.0,2.6238604884392087,167495.32759126477
6000.0,8.333333333333333E-5,6.0,4500.0,2.669251302859439,167476.85125221245
6000.0,8.333333333333333E-5,6.0,5000.0,2.717147510654592,167459.48334541952
6000.0,8.333333333333333E-5,6.0,5500.0,2.76672076178455,167443.22421579962
6000.0,8.333333333333333E-5,6.0,6000.0,2.8175041280490842,167428.07418637647
6000.0,8.333333333333333E-5,6.0,6500.0,2.869006153232503,167414.03355825198
6000.0,8.333333333333333E-5,6.0,7000.0,2.921576277958526,167401.1026105766
6000.0,8.333333333333333E-5,6.0,7500.0,2.97476769941413,167389.2816005214
6000.0,8.333333333333333E-5,6.0,8000.0,3.0284190631272287,167378.57076325233
6000.0,8.333333333333333E-5,6.0,8500.0,3.082455893840479,167368.97031190695
6000.0,8.333333333333333E-5,6.0,9000.0,3.1366504937880366,167360.4804375735
6000.0,8.333333333333333E-5,6.0,9500.0,3.1911657120714345,167353.10130927197
6000.0,8.333333333333333E-5,6.0,10000.0,3.2458413863628772,167346.83307393646
6000.0,8.333333333333333E-5,7.0,0.0,2.331425856860717,161810.67171131627
6000.0,8.333333333333333E-5,7.0,500.0,2.285221825274591,161777.7591651854
6000.0,8.333333333333333E-5,7.0,1000.0,2.2401072628627516,161746.01308221312
6000.0,8.333333333333333E-5,7.0,1500.0,2.199253044339177,161715.43414935865
6000.0,8.333333333333333E-5,7.0,2000.0,2.1662604772493452,161686.0230288351
6000.0,8.333333333333333E-5,7.0,2500.0,2.1559448045737675,161657.78035803846
6000.0,8.333333333333333E-5,7.0,3000.0,2.169051146882459,161630.70674947876
6000.0,8.333333333333333E-5,7.0,3500.0,2.198560746325813,161604.8024664521
6000.0,8.333333333333333E-5,7.0,4000.0,2.2365716219141305,161580.06587206255
6000.0,8.333333333333333E-5,7.0,4500.0,2.280193641878148,161556.49709031786
6000.0,8.333333333333333E-5,7.0,5000.0,2.3271666492097047,161534.0966323905
6000.0,8.333333333333333E-5,7.0,5500.0,2.3757871159704966,161512.8649843901
6000.0,8.333333333333333E-5,7.0,6000.0,2.425752381987308,161492.80260731094
6000.0,8.333333333333333E-5,7.0,6500.0,2.4769537151442202,161473.9099369827
6000.0,8.333333333333333E-5,7.0,7000.0,2.52904197492161,161456.1873840221
6000.0,8.333333333333333E-5,7.0,7500.0,2.582049134954449,161439.63533378913
6000.0,8.333333333333333E-5,7.0,8000.0,2.635454192210699,161424.25414634563
6000.0,8.333333333333333E-5,7.0,8500.0,2.689382360852235,161410.04415641513
6000.0,8.333333333333333E-5,7.0,9000.0,2.743571416937555,161397.00567334754
6000.0,8.333333333333333E-5,7.0,9500.0,2.7980044386995604,161385.13898108478
6000.0,8.333333333333333E-5,7.0,10000.0,2.8528292897268406,161374.4443381301
6000.0,8.333333333333333E-5,8.0,0.0,2.1594037760666236,158198.21388517952
6000.0,8.333333333333333E-5,8.0,500.0,2.1113159656188647,158157.97695129784
6000.0,8.333333333333333E-5,8.0,1000.0,2.0644249467135087,158118.94485060265
6000.0,8.333333333333333E-5,8.0,1500.0,2.0216898120112075,158081.11847555652
6000.0,8.333333333333333E-5,8.0,2000.0,1.986141282452268,158044.49869189478
6000.0,8.333333333333333E-5,8.0,2500.0,1.9713798258426578,158009.08633852724
6000.0,8.333333333333333E-5,8.0,3000.0,1.9780007656812593,157974.88222744258
6000.0,8.333333333333333E-5,8.0,3500.0,2.003796864781956,157941.88714361662
6000.0,8.333333333333333E-5,8.0,4000.0,2.0396788178644796,157910.1018449227
6000.0,8.333333333333333E-5,8.0,4500.0,2.0815083674803083,157879.5270620456
6000.0,8.333333333333333E-5,8.0,5000.0,2.127274558943215,157850.16349839783
6000.0,8.333333333333333E-5,8.0,5500.0,2.175199845661479,157822.0118300392
6000.0,8.333333333333333E-5,8.0,6000.0,2.2246844774562216,157795.07270559974
6000.0,8.333333333333333E-5,8.0,6500.0,2.2753610539126115,157769.3467462053
6000.0,8.333333333333333E-5,8.0,7000.0,2.326914783132567,157744.83454540625
6000.0,8.333333333333333E-5,8.0,7500.0,2.379514076261205,157721.53666910945
6000.0,8.333333333333333E-5,8.0,8000.0,2.432570296585579,157699.45347380088
6000.0,8.333333333333333E-5,8.0,8500.0,2.486070285282042,157678.5832833186
6000.0,8.333333333333333E-5,8.0,9000.0,2.5402244398252005,157658.92593900664
6000.0,8.333333333333333E-5,8.0,9500.0,2.5945330616217768,157640.481894581
6000.0,8.333333333333333E-5,8.0,10000.0,2.64899530551551,157623.25157595874
6000.0,8.333333333333333E-5,9.0,0.0,1.961482035534562,154906.18462763145
6000.0,8.333333333333333E-5,9.0,500.0,1.9124269242970102,154859.2463182966
6000.0,8.333333333333333E-5,9.0,1000.0,1.8643437618550394,154813.5439857445
6000.0,8.333333333333333E-5,9.0,1500.0,1.819922429290277,154769.07872490364
6000.0,8.333333333333333E-5,9.0,2000.0,1.782639009025842,154725.85160230656
6000.0,8.333333333333333E-5,9.0,2500.0,1.7643099221606469,154683.86365596362
6000.0,8.333333333333333E-5,9.0,3000.0,1.7669139916658425,154643.11589524025
6000.0,8.333333333333333E-5,9.0,3500.0,1.7890069767828685,154603.6093007367
6000.0,8.333333333333333E-5,9.0,4000.0,1.8225378860768717,154565.344824172
6000.0,8.333333333333333E-5,9.0,4500.0,1.8633305277576837,154528.32338826987
6000.0,8.333333333333333E-5,9.0,5000.0,1.9081491569465403,154492.5458866493
6000.0,8.333333333333333E-5,9.0,5500.0,1.9555248044397402,154458.01318371724
6000.0,8.333333333333333E-5,9.0,6000.0,2.004602107272569,154424.7261145652
6000.0,8.333333333333333E-5,9.0,6500.0,2.055021068048954,154392.68548486938
6000.0,8.333333333333333E-5,9.0,7000.0,2.1063517493925907,154361.89207079355
6000.0,8.333333333333333E-5,9.0,7500.0,2.158605536059038,154332.34661889586
6000.0,8.333333333333333E-5,9.0,8000.0,2.2116090261187367,154304.04984603898
6000.0,8.333333333333333E-5,9.0,8500.0,2.2649852778156796,154277.00243930388
6000.0,8.333333333333333E-5,9.0,9000.0,2.318750870887508,154251.20505590632
6000.0,8.333333333333333E-5,9.0,9500.0,2.3731341099931615,154226.6583231179
6000.0,8.333333333333333E-5,9.0,10000.0,2.4276374104661156,154203.36283818976
6000.0,8.333333333333333E-5,10.0,0.0,1.9020894279011717,154554.3038624181
6000.0,8.333333333333333E-5,10.0,500.0,1.8521770026641622,154505.8090210907
6000.0,8.333333333333333E-5,10.0,1000.0,1.8030913056620153,154458.55817802457
6000.0,8.333333333333333E-5,10.0,1500.0,1.7578187255982558,154412.55247522486
6000.0,8.333333333333333E-5,10.0,2000.0,1.7191030485199656,154367.7930259462
6000.0,8.333333333333333E-5,10.0,2500.0,1.6987406559929674,154324.2809145599
6000.0,8.333333333333333E-5,10.0,3000.0,1.697915781636599,154282.01719642532
6000.0,8.333333333333333E-5,10.0,3500.0,1.716504763082481,154241.00289776246
6000.0,8.333333333333333E-5,10.0,4000.0,1.7477193976447656,154201.2390155294
6000.0,8.333333333333333E-5,10.0,4500.0,1.7873052802735476,154162.72651730283
6000.0,8.333333333333333E-5,10.0,5000.0,1.831364736981328,154125.4663411611
6000.0,8.333333333333333E-5,10.0,5500.0,1.8783735058358537,154089.4593955714
6000.0,8.333333333333333E-5,10.0,6000.0,1.9267546941808422,154054.70655928014
6000.0,8.333333333333333E-5,10.0,6500.0,1.9770113064050825,154021.20868120666
6000.0,8.333333333333333E-5,10.0,7000.0,2.0281060284060883,153988.96658034
6000.0,8.333333333333333E-5,10.0,7500.0,2.0801618563086284,153957.9810456403
6000.0,8.333333333333333E-5,10.0,8000.0,2.1329253758797817,153928.25283594237
6000.0,8.333333333333333E-5,10.0,8500.0,2.186208201388643,153899.78267986374
6000.0,8.333333333333333E-5,10.0,9000.0,2.2397862837111373,153872.5712757155
6000.0,8.333333333333333E-5,10.0,9500.0,2.293985245352241,153846.61929141782
6000.0,8.333333333333333E-5,10.0,10000.0,2.3484479995775005,153821.9273644174
6000.0,5.555555555555556E-5,1.0,0.0,36.90865836480813,398526.9434075192
6000.0,5.555555555555556E-5,1.0,500.0,36.91472861528528,398532.1604176275
6000.0,5.555555555555556E-5,1.0,1000.0,36.92079886576241,398537.4773455286
6000.0,5.555555555555556E-5,1.0,1500.0,36.92956289914461,398542.8941872238
6000.0,5.555555555555556E-5,1.0,2000.0,36.94239257867848,398548.410938639
6000.0,5.555555555555556E-5,1.0,2500.0,36.95988490831374,398554.02759562543
6000.0,5.555555555555556E-5,1.0,3000.0,36.97906660849038,398559.7441539594
6000.0,5.555555555555556E-5,1.0,3500.0,36.99899964085861,398565.5606093421
6000.0,5.555555555555556E-5,1.0,4000.0,37.01942853896675,398571.4769574004
6000.0,5.555555555555556E-5,1.0,4500.0,37.040123574122525,398577.4931936857
6000.0,5.555555555555556E-5,1.0,5000.0,37.06132704123515,398583.60931367497
6000.0,5.555555555555556E-5,1.0,5500.0,37.0827658838298,398589.82531277026
6000.0,5.555555555555556E-5,1.0,6000.0,37.104365838377966,398596.14118629886
6000.0,5.555555555555556E-5,1.0,6500.0,37.12611162584593,398602.556929513
6000.0,5.555555555555556E-5,1.0,7000.0,37.147983410146175,398609.0725375905
6000.0,5.555555555555556E-5,1.0,7500.0,37.16999060183055,398615.6880056344
6000.0,5.555555555555556E-5,1.0,8000.0,37.19199779351489,398622.4033286728
6000.0,5.555555555555556E-5,1.0,8500.0,37.21400498519923,398629.21850165934
6000.0,5.555555555555556E-5,1.0,9000.0,37.23601217688362,398636.1335194727
6000.0,5.555555555555556E-5,1.0,9500.0,37.25801936856795,398643.14837691723
6000.0,5.555555555555556E-5,1.0,10000.0,37.2800265602523,398650.2630687221
6000.0,5.555555555555556E-5,2.0,0.0,4.638042402380041,193801.3362053438
6000.0,5.555555555555556E-5,2.0,500.0,4.637745036725884,193826.07553252025
6000.0,5.555555555555556E-5,2.0,1000.0,4.645791091952431,193851.6877825514
6000.0,5.555555555555556E-5,2.0,1500.0,4.6676153434696666,193878.17260948522
6000.0,5.555555555555556E-5,2.0,2000.0,4.702345293151179,193905.52965577578
6000.0,5.555555555555556E-5,2.0,2500.0,4.747438623651902,193933.7585523071
6000.0,5.555555555555556E-5,2.0,3000.0,4.796003157681483,193962.85891841823
6000.0,5.555555555555556E-5,2.0,3500.0,4.846717343244248,193992.83036192824
6000.0,5.555555555555556E-5,2.0,4000.0,4.899370881528815,194023.67247916313
6000.0,5.555555555555556E-5,2.0,4500.0,4.952697910162749,194055.3848549822
6000.0,5.555555555555556E-5,2.0,5000.0,5.006705572922628,194087.96706280633
6000.0,5.555555555555556E-5,2.0,5500.0,5.0609486111645134,194121.418664646
6000.0,5.555555555555556E-5,2.0,6000.0,5.115352761359909,194155.73921113048
6000.0,5.555555555555556E-5,2.0,6500.0,5.169902744475112,194190.92824153847
6000.0,5.555555555555556E-5,2.0,7000.0,5.224578724422618,194226.9852838275
6000.0,5.555555555555556E-5,2.0,7500.0,5.279390111754218,194263.90985466653
6000.0,5.555555555555556E-5,2.0,8000.0,5.334201499085817,194301.7014594671
6000.0,5.555555555555556E-5,2.0,8500.0,5.389012886417416,194340.35959241647
6000.0,5.555555555555556E-5,2.0,9000.0,5.4438242737490175,194379.8837365114
6000.0,5.555555555555556E-5,2.0,9500.0,5.498635661080617,194420.27336359146
6000.0,5.555555555555556E-5,2.0,10000.0,5.553447048412217,194461.5279343747
6000.0,5.555555555555556E-5,3.0,0.0,1.3078670370251042,126587.22672659808
6000.0,5.555555555555556E-5,3.0,500.0,1.267257022733387,126583.60790911825
6000.0,5.555555555555556E-5,3.0,1000.0,1.2279571750676734,126581.52178650894
6000.0,5.555555555555556E-5,3.0,1500.0,1.1941729654915967,126580.96843454902
6000.0,5.555555555555556E-5,3.0,2000.0,1.185139731251845,126581.94787333994
6000.0,5.555555555555556E-5,3.0,2500.0,1.204874259115899,126584.46006730208
6000.0,5.555555555555556E-5,3.0,3000.0,1.238646626349055,126588.50492518119
6000.0,5.555555555555556E-5,3.0,3500.0,1.2805554801222994,126594.08230006519
6000.0,5.555555555555556E-5,3.0,4000.0,1.3281873157413793,126601.19198941014
6000.0,5.555555555555556E-5,3.0,4500.0,1.3797865762048929,126609.83373507821
6000.0,5.555555555555556E-5,3.0,5000.0,1.4337678203512363,126620.00722338301
6000.0,5.555555555555556E-5,3.0,5500.0,1.4886263534624742,126631.71208514788
6000.0,5.555555555555556E-5,3.0,6000.0,1.5442260647188677,126644.9478957721
6000.0,5.555555555555556E-5,3.0,6500.0,1.6005771988067523,126659.71417530767
6000.0,5.555555555555556E-5,3.0,7000.0,1.6575966077448132,126676.01038854696
6000.0,5.555555555555556E-5,3.0,7500.0,1.7149912688730033,126693.83594511873
6000.0,5.555555555555556E-5,3.0,8000.0,1.772385930001197,126713.19019959558
6000.0,5.555555555555556E-5,3.0,8500.0,1.8298614296891782,126734.07245160983
6000.0,5.555555555555556E-5,3.0,9000.0,1.8874509665899972,126756.48194598054
6000.0,5.555555555555556E-5,3.0,9500.0,1.9451442869026836,126780.41787284934
6000.0,5.555555555555556E-5,3.0,10000.0,2.00284123519185,126805.87936782624
6000.0,5.555555555555556E-5,4.0,0.0,0.7290965934420894,94365.50768493912
6000.0,5.555555555555556E-5,4.0,500.0,0.6758035165454039,94307.77035092025
6000.0,5.555555555555556E-5,4.0,1000.0,0.623390636608241,94252.19714942045
6000.0,5.555555555555556E-5,4.0,1500.0,0.5750878358749768,94198.79191067272
6000.0,5.555555555555556E-5,4.0,2000.0,0.5382636282304557,94147.55832401024
6000.0,5.555555555555556E-5,4.0,2500.0,0.5237123468606241,94098.49993661584
6000.0,5.555555555555556E-5,4.0,3000.0,0.529912925248083,94051.62015231508
6000.0,5.555555555555556E-5,4.0,3500.0,0.5540469318004219,94006.92223041414
6000.0,5.555555555555556E-5,4.0,4000.0,0.5871837955955982,93964.40928458286
6000.0,5.555555555555556E-5,4.0,4500.0,0.6267462380708329,93924.08428178442
6000.0,5.555555555555556E-5,4.0,5000.0,0.6712451580855194,93885.95004125267
6000.0,5.555555555555556E-5,4.0,5500.0,0.7187311943820934,93850.0092335165
6000.0,5.555555555555556E-5,4.0,6000.0,0.7683695563008978,93816.26437947394
6000.0,5.555555555555556E-5,4.0,6500.0,0.8198308897596915,93784.71784951576
6000.0,5.555555555555556E-5,4.0,7000.0,0.8725106266937684,93755.37186269862
6000.0,5.555555555555556E-5,4.0,7500.0,0.9262089079159782,93728.22848597002
6000.0,5.555555555555556E-5,4.0,8000.0,0.9810395434487575,93703.28963344458
6000.0,5.555555555555556E-5,4.0,8500.0,1.0364220707840008,93680.55706562399
6000.0,5.555555555555556E-5,4.0,9000.0,1.0923561064662726,93660.02982363195
6000.0,5.555555555555556E-5,4.0,9500.0,1.1485975755584257,93641.7068577923
6000.0,5.555555555555556E-5,4.0,10000.0,1.2051414494368722,93625.58946226655
6000.0,5.555555555555556E-5,5.0,0.0,0.674425704864848,99595.56482169437
6000.0,5.555555555555556E-5,5.0,500.0,0.6169070122279853,99490.61822074809
6000.0,5.555555555555556E-5,5.0,1000.0,0.5600988625526443,99387.70870038458
6000.0,5.555555555555556E-5,5.0,1500.0,0.5067046999213461,99286.8425948267
6000.0,5.555555555555556E-5,5.0,2000.0,0.4609978630974057,99188.02613803154
6000.0,5.555555555555556E-5,5.0,2500.0,0.4342243640535056,99091.26546189275
6000.0,5.555555555555556E-5,5.0,3000.0,0.42434199633861497,98996.56659445976
6000.0,5.555555555555556E-5,5.0,3500.0,0.4303504693541657,98903.93545817504
6000.0,5.555555555555556E-5,5.0,4000.0,0.4536538883594689,98813.37786813042
6000.0,5.555555555555556E-5,5.0,4500.0,0.485019891559329,98724.89953034409
6000.0,5.555555555555556E-5,5.0,5000.0,0.5230776741664676,98638.50604005868
6000.0,5.555555555555556E-5,5.0,5500.0,0.565092167676471,98554.20288006184
6000.0,5.555555555555556E-5,5.0,6000.0,0.6103802618089126,98471.99541903082
6000.0,5.555555555555556E-5,5.0,6500.0,0.657710112313759,98391.88890990145
6000.0,5.555555555555556E-5,5.0,7000.0,0.7067488975499959,98313.88848826337
6000.0,5.555555555555556E-5,5.0,7500.0,0.7570571965266905,98237.99917078171
6000.0,5.555555555555556E-5,5.0,8000.0,0.80858862731707,98164.22585364738
6000.0,5.555555555555556E-5,5.0,8500.0,0.8608312892649981,98092.57331105554
6000.0,5.555555555555556E-5,5.0,9000.0,0.9135486011306007,98023.04619371537
6000.0,5.555555555555556E-5,5.0,9500.0,0.9670060673030593,97955.64902739016
6000.0,5.555555555555556E-5,5.0,10000.0,1.0210717420154356,97890.38621147003
6000.0,5.555555555555556E-5,6.0,0.0,0.699969525217474,104554.49867522845
6000.0,5.555555555555556E-5,6.0,500.0,0.6412082144586972,104429.4842529816
6000.0,5.555555555555556E-5,6.0,1000.0,0.582475482547558,104306.40298928671
6000.0,5.555555555555556E-5,6.0,1500.0,0.526752157704238,104185.26173546624
6000.0,5.555555555555556E-5,6.0,2000.0,0.4770400770469922,104066.06726650182
6000.0,5.555555555555556E-5,6.0,2500.0,0.4446424346738444,103948.82627932332
6000.0,5.555555555555556E-5,6.0,3000.0,0.42709913754729584,103833.54539110251
6000.0,5.555555555555556E-5,6.0,3500.0,0.42403160241091487,103720.23113755447
6000.0,5.555555555555556E-5,6.0,4000.0,0.4355697794051186,103608.88997124553
6000.0,5.555555555555556E-5,6.0,4500.0,0.4607195070934907,103499.5282599103
6000.0,5.555555555555556E-5,6.0,5000.0,0.49394294595357674,103392.15228477758
6000.0,5.555555555555556E-5,6.0,5500.0,0.5325318906798934,103286.76823890688
6000.0,5.555555555555556E-5,6.0,6000.0,0.5749782199401869,103183.38222553598
6000.0,5.555555555555556E-5,6.0,6500.0,0.6199979874881294,103082.00025644066
6000.0,5.555555555555556E-5,6.0,7000.0,0.666977302498526,102982.62825030707
6000.0,5.555555555555556E-5,6.0,7500.0,0.7151947658334508,102885.2720311194
6000.0,5.555555555555556E-5,6.0,8000.0,0.7648357067413177,102789.93732656068
6000.0,5.555555555555556E-5,6.0,8500.0,0.8156447691497294,102696.62976643156
6000.0,5.555555555555556E-5,6.0,9000.0,0.8672822331170258,102605.3548810836
6000.0,5.555555555555556E-5,6.0,9500.0,0.9193751575984797,102516.1180998727
6000.0,5.555555555555556E-5,6.0,10000.0,0.972126870178577,102428.92474962988
6000.0,5.555555555555556E-5,7.0,0.0,0.717248739378246,108078.04421070298
6000.0,5.555555555555556E-5,7.0,500.0,0.6583412490738502,107942.00664366936
6000.0,5.555555555555556E-5,7.0,1000.0,0.5994337587694536,107807.83035700153
6000.0,5.555555555555556E-5,7.0,1500.0,0.5432200513701125,107675.52230881846
6000.0,5.555555555555556E-5,7.0,2000.0,0.4924918695737018,107545.08939435812
6000.0,5.555555555555556E-5,7.0,2500.0,0.45732996569490364,107416.538444389
6000.0,5.555555555555556E-5,7.0,3000.0,0.4362482197084703,107289.87622362164
6000.0,5.555555555555556E-5,7.0,3500.0,0.42798512991251053,107165.10942912352
6000.0,5.555555555555556E-5,7.0,4000.0,0.43185832827013215,107042.24440463222
